timestamp,acceleration.x,acceleration.y,acceleration.z
1.487304725986e+12,-0.10,0.00,0.97
1.48730472648e+12,-0.11,0.02,1.00
1.487304726979e+12,-0.10,-0.02,1.00
1.487304727482e+12,-0.11,0.01,1.02
1.487304727969e+12,-0.12,-0.01,0.99
1.487304728468e+12,-0.12,0.00,1.02
1.487304728963e+12,-0.11,-0.02,1.00
1.487304729457e+12,-0.11,0.02,1.00
1.487304729955e+12,-0.12,-0.02,0.98
1.487304730449e+12,-0.07,0.04,0.95
1.487304730946e+12,-0.12,-0.03,1.03
1.487304731443e+12,-0.09,0.03,0.95
1.487304731937e+12,-0.09,-0.05,1.04
1.487304732433e+12,-0.11,0.03,0.97
1.487304732929e+12,-0.12,-0.00,1.05
1.487304733424e+12,-0.12,-0.02,1.00
1.487304733921e+12,-0.11,-0.00,1.05
1.487304734417e+12,-0.12,-0.01,0.99
1.487304734913e+12,-0.12,0.02,1.02
1.487304735408e+12,-0.11,-0.02,1.00
1.48730473592e+12,-0.10,0.01,1.02
1.487304736401e+12,-0.10,-0.02,0.99
1.487304736896e+12,-0.07,0.05,0.93
1.487304737395e+12,-0.11,-0.04,1.05
1.487304737888e+12,-0.11,0.01,0.98
1.487304738384e+12,-0.09,0.02,1.00
1.48730473888e+12,-0.10,-0.02,0.99
1.48730473936e+12,-0.07,0.05,0.94
1.487304739872e+12,-0.12,-0.02,1.05
1.487304740368e+12,-0.13,-0.01,1.00
1.487304740865e+12,-0.12,-0.03,1.05
1.48730474136e+12,-0.11,0.02,0.97
1.487304741855e+12,-0.12,0.00,1.03
1.48730474235e+12,-0.11,-0.02,1.00
1.487304742847e+12,-0.10,0.01,1.00
1.487304743346e+12,-0.10,-0.01,0.99
1.48730474384e+12,-0.08,0.05,0.93
1.487304744334e+12,-0.12,-0.03,1.05
1.487304744831e+12,-0.11,-0.01,0.98
1.487304745314e+12,-0.11,0.02,0.99
1.487304745807e+12,-0.09,-0.04,0.98
1.487304746303e+12,-0.11,-0.01,0.99
1.4873047468e+12,-0.11,0.01,1.02
1.487304747294e+12,-0.11,-0.02,1.00
1.487304747791e+12,-0.12,0.00,1.03
1.487304748286e+12,-0.11,-0.01,0.98
1.487304748782e+12,-0.07,0.04,0.95
1.487304749279e+12,-0.11,-0.04,1.04
1.487304749761e+12,-0.08,0.03,0.96
1.487304750271e+12,-0.12,0.00,1.03
1.48730475075e+12,-0.11,-0.01,0.99
1.487304751246e+12,-0.07,0.05,0.93
1.487304751745e+12,-0.10,-0.04,1.06
1.487304752238e+12,-0.11,-0.00,0.99
1.487304752736e+12,-0.10,0.02,1.00
1.487304753231e+12,-0.10,-0.01,0.98
1.48730475371e+12,-0.07,0.05,0.96
1.487304754221e+12,-0.13,-0.03,1.07
1.487304754718e+12,-0.11,-0.01,1.00
1.487304755214e+12,-0.10,-0.04,1.06
1.487304755711e+12,-0.10,0.00,0.99
1.487304756191e+12,-0.10,0.02,0.99
1.487304756686e+12,-0.08,-0.05,0.99
1.487304757182e+12,-0.11,-0.01,0.99
1.48730475768e+12,-0.11,0.01,1.02
1.487304758174e+12,-0.12,-0.01,0.99
1.487304758653e+12,-0.06,0.04,0.94
1.487304759149e+12,-0.09,-0.01,1.07
1.487304759645e+12,-0.09,-0.00,0.97
1.487304760142e+12,-0.08,0.02,1.03
1.487304760637e+12,-0.12,-0.00,1.00
1.487304761133e+12,-0.05,0.01,0.97
1.487304761629e+12,-0.10,-0.04,1.02
1.487304762128e+12,-0.08,0.02,0.93
1.487304762624e+12,-0.11,-0.00,1.07
1.487304763117e+12,-0.12,-0.04,1.00
1.487304763612e+12,-0.11,0.00,1.08
1.487304764111e+12,-0.12,-0.02,1.00
1.48730476462e+12,-0.09,0.01,1.04
1.487304765118e+12,-0.12,-0.02,1.01
1.487304765613e+12,-0.10,0.00,1.05
1.487304766111e+12,-0.15,-0.03,0.99
1.487304766589e+12,-0.07,0.01,0.92
1.487304767101e+12,-0.10,-0.03,1.07
1.487304767581e+12,-0.12,-0.02,0.99
1.487304768078e+12,-0.08,0.00,0.98
1.487304768573e+12,-0.10,-0.01,1.02
1.487304769069e+12,-0.05,-0.00,0.98
1.487304769565e+12,-0.09,0.02,1.04
1.48730477006e+12,-0.08,-0.03,1.01
1.487304770557e+12,-0.08,0.02,1.01
1.487304771054e+12,-0.09,0.01,0.98
1.487304771548e+12,-0.09,0.01,0.94
1.487304772046e+12,-0.10,0.03,1.05
1.48730477254e+12,-0.11,-0.02,1.01
1.487304773036e+12,-0.09,0.02,1.08
1.487304773549e+12,-0.11,-0.02,1.01
1.487304774048e+12,-0.10,0.02,1.06
1.487304774544e+12,-0.11,-0.00,1.01
1.487304775039e+12,-0.11,0.03,1.03
1.487304775534e+12,-0.10,0.00,1.00
1.48730477603e+12,-0.05,0.01,0.97
1.487304776525e+12,-0.10,-0.03,1.06
1.487304777023e+12,-0.13,-0.03,1.00
1.487304777533e+12,-0.08,0.01,1.06
1.487304778013e+12,-0.11,-0.02,0.99
1.487304778508e+12,-0.08,0.01,1.00
1.487304779006e+12,-0.08,-0.00,0.98
1.487304779502e+12,-0.09,-0.01,0.95
1.487304779997e+12,-0.10,0.00,1.02
1.487304780476e+12,-0.06,-0.01,0.97
1.487304780972e+12,-0.10,0.00,0.96
1.487304781452e+12,-0.07,0.00,0.99
1.487304781966e+12,-0.10,-0.00,1.06
1.487304782443e+12,-0.13,-0.01,0.99
1.48730478294e+12,-0.05,0.02,0.98
1.487304783436e+12,-0.10,0.00,1.04
1.487304783932e+12,-0.12,-0.01,0.99
1.487304784413e+12,-0.08,0.01,0.99
1.487304784924e+12,-0.09,-0.01,1.03
1.487304785403e+12,-0.07,0.02,0.95
1.487304785852e+12,-0.11,0.00,0.93
1.487304786363e+12,-0.09,-0.02,1.00
1.487304786843e+12,-0.06,0.01,0.98
1.487304787343e+12,-0.11,-0.01,1.02
1.487304787836e+12,-0.08,0.00,0.96
1.487304788331e+12,-0.12,0.02,0.99
1.487304788812e+12,-0.06,-0.02,0.99
1.487304789268e+12,-0.10,0.00,0.98
1.487304789771e+12,-0.11,-0.01,1.04
1.487304790252e+12,-0.09,0.01,0.95
1.487304790763e+12,-0.12,-0.00,1.04
1.487304791261e+12,-0.11,-0.02,1.01
1.487304791756e+12,-0.12,0.02,1.03
1.487304792251e+12,-0.13,-0.02,1.00
1.487304792746e+12,-0.11,0.01,1.02
1.487304793244e+12,-0.11,-0.03,0.99
1.48730479374e+12,-0.05,0.02,0.96
1.487304794186e+12,-0.13,0.00,0.97
1.487304794682e+12,-0.13,-0.03,1.00
1.487304795179e+12,-0.12,0.01,1.02
1.487304795675e+12,-0.13,-0.04,0.98
1.487304796175e+12,-0.05,0.02,0.96
1.487304796669e+12,-0.12,-0.02,1.05
1.487304797115e+12,-0.10,0.00,0.98
1.48730479761e+12,-0.11,0.01,1.02
1.48730479811e+12,-0.12,-0.03,1.00
1.487304798618e+12,-0.13,-0.00,1.06
1.4873047991e+12,-0.15,-0.03,0.98
1.487304799594e+12,-0.06,0.00,0.96
1.48730480009e+12,-0.10,0.00,1.03
1.487304800586e+12,-0.12,-0.01,1.00
1.487304801083e+12,-0.11,0.02,1.06
1.48730480158e+12,-0.13,-0.01,0.99
1.487304802027e+12,-0.05,0.00,0.93
1.487304802522e+12,-0.11,-0.02,0.98
1.487304803003e+12,-0.09,0.01,0.93
1.487304803516e+12,-0.09,0.01,1.05
1.487304804011e+12,-0.12,-0.03,1.00
1.487304804506e+12,-0.08,0.01,1.09
1.487304805002e+12,-0.10,-0.03,1.01
1.487304805516e+12,-0.08,0.01,1.08
1.48730480601e+12,-0.11,-0.04,1.01
1.487304806506e+12,-0.09,0.01,1.09
1.487304807003e+12,-0.12,-0.01,1.00
1.487304807497e+12,-0.08,0.02,1.08
1.487304808011e+12,-0.11,-0.02,1.02
1.487304808505e+12,-0.09,0.02,1.09
1.487304809003e+12,-0.12,-0.02,1.00
1.487304809498e+12,-0.08,0.10,1.06
1.487304810009e+12,-0.12,0.03,1.02
1.48730481049e+12,-0.03,0.13,0.97
1.487304810986e+12,-0.09,0.16,0.96
1.487304811481e+12,-0.10,0.13,1.01
1.487304811976e+12,-0.11,0.11,0.95
1.487304812457e+12,-0.12,0.11,0.98
1.487304812953e+12,-0.16,0.14,0.98
1.487304813451e+12,-0.06,0.11,0.97
1.487304813929e+12,-0.12,0.09,0.94
1.487304814428e+12,-0.07,0.05,0.95
1.487304814922e+12,-0.12,0.06,1.01
1.487304815417e+12,-0.13,0.04,0.94
1.487304815897e+12,-0.05,0.09,0.94
1.487304816411e+12,-0.18,0.03,1.04
1.487304816889e+12,-0.07,0.02,0.84
1.487304817386e+12,-0.06,-0.00,1.19
1.487304817881e+12,-0.05,-0.08,0.90
1.487304818378e+12,-0.19,-0.12,0.95
1.487304818872e+12,-0.11,-0.09,1.08
1.487304819369e+12,-0.12,-0.09,0.96
1.487304819865e+12,-0.17,-0.11,1.01
1.48730482036e+12,-0.09,-0.04,0.95
1.487304820856e+12,-0.13,-0.06,1.01
1.487304821353e+12,-0.08,0.01,1.01
1.48730482185e+12,-0.02,0.03,0.98
1.487304822346e+12,-0.05,-0.05,1.04
1.48730482284e+12,-0.02,-0.00,1.04
1.487304823337e+12,-0.06,-0.15,0.97
1.487304823834e+12,-0.04,-0.14,1.04
1.487304824345e+12,-0.09,-0.10,1.00
1.487304824824e+12,-0.07,-0.16,0.98
1.487304825335e+12,-0.09,-0.14,1.01
1.487304825833e+12,-0.08,-0.12,1.03
1.487304826329e+12,-0.04,-0.12,1.03
1.487304826829e+12,-0.06,-0.08,0.99
1.487304827319e+12,-0.09,-0.09,1.06
1.487304827815e+12,-0.03,0.01,1.00
1.487304828328e+12,-0.08,-0.06,1.02
1.487304828823e+12,-0.06,-0.02,1.04
1.48730482932e+12,-0.08,0.00,1.05
1.487304829815e+12,-0.07,0.03,1.03
1.487304830311e+12,-0.07,0.00,1.02
1.487304830808e+12,-0.00,0.13,0.97
1.487304831303e+12,-0.08,0.03,1.03
1.4873048318e+12,-0.12,-0.01,1.02
1.487304832302e+12,-0.03,0.03,0.98
1.48730483279e+12,-0.02,0.03,1.00
1.487304833286e+12,-0.08,-0.06,0.99
1.487304833765e+12,-0.01,0.01,0.97
1.487304834279e+12,-0.09,-0.03,1.01
1.487304834759e+12,-0.08,-0.03,0.98
1.487304835271e+12,-0.08,0.01,1.07
1.487304835767e+12,-0.08,0.10,1.01
1.487304836262e+12,-0.08,0.13,1.02
1.487304836758e+12,-0.04,0.12,1.02
1.487304837255e+12,-0.06,0.06,1.06
1.48730483775e+12,-0.06,0.11,0.96
1.487304838247e+12,-0.02,0.10,0.98
1.487304838743e+12,-0.06,0.02,1.04
1.487304839237e+12,-0.04,-0.02,1.00
1.487304839735e+12,-0.01,0.04,0.98
1.487304840228e+12,-0.04,0.10,1.00
1.487304840726e+12,-0.07,0.03,1.03
1.487304841221e+12,-0.03,0.02,0.97
1.487304841702e+12,-0.02,0.00,0.93
1.487304842196e+12,-0.05,0.01,0.92
1.487304842695e+12,-0.10,-0.02,1.00
1.487304843188e+12,-0.12,0.02,1.06
1.487304843686e+12,-0.08,-0.00,1.02
1.487304844181e+12,-0.06,-0.03,1.00
1.487304844695e+12,-0.13,-0.02,1.00
1.487304845176e+12,-0.07,-0.05,0.94
1.487304845685e+12,-0.07,-0.11,1.04
1.487304846164e+12,-0.06,-0.07,0.96
1.487304846661e+12,-0.05,-0.11,0.98
1.487304847157e+12,-0.03,-0.02,1.02
1.487304847668e+12,-0.09,-0.18,1.00
1.487304848153e+12,-0.06,-0.25,0.94
1.487304848663e+12,-0.07,-0.16,1.07
1.487304849158e+12,-0.06,-0.09,1.00
1.487304849637e+12,-0.01,-0.10,0.98
1.487304850149e+12,-0.08,-0.14,1.02
1.487304850644e+12,-0.07,-0.12,1.02
1.487304851141e+12,-0.08,-0.07,1.04
1.487304851637e+12,-0.05,-0.04,1.00
1.487304852132e+12,-0.06,0.01,0.97
1.487304852629e+12,-0.08,-0.05,0.97
1.487304853127e+12,-0.05,0.03,1.01
1.48730485362e+12,-0.04,0.02,0.97
1.487304854116e+12,-0.08,-0.04,1.00
1.487304854613e+12,-0.09,-0.03,1.01
1.487304855107e+12,-0.04,0.03,1.03
1.487304855605e+12,-0.04,0.04,0.97
1.487304856101e+12,-0.09,-0.08,1.00
1.487304856596e+12,-0.04,-0.04,0.99
1.487304857093e+12,-0.06,0.03,1.00
1.487304857588e+12,-0.04,0.02,0.98
1.487304858068e+12,-0.06,-0.07,0.98
1.48730485858e+12,-0.08,0.03,1.03
1.48730485906e+12,-0.03,0.04,0.96
1.487304859555e+12,-0.08,-0.09,0.99
1.487304860052e+12,-0.09,-0.00,1.03
1.487304860547e+12,-0.04,0.03,0.98
1.487304861045e+12,-0.08,-0.04,1.01
1.487304861538e+12,-0.06,-0.05,0.98
1.487304862034e+12,-0.08,0.01,1.03
1.487304862531e+12,-0.03,0.04,0.96
1.487304863028e+12,-0.08,-0.05,1.00
1.487304863526e+12,-0.08,-0.06,1.02
1.487304864019e+12,-0.06,0.07,0.98
1.487304864499e+12,-0.14,0.07,0.97
1.487304864996e+12,-0.07,0.05,0.97
1.487304865492e+12,-0.10,-0.00,0.94
1.487304865971e+12,-0.11,-0.04,0.99
1.487304866468e+12,-0.11,0.02,1.05
1.487304866964e+12,-0.03,-0.02,0.95
1.487304867459e+12,-0.07,-0.02,1.03
1.48730486797e+12,-0.02,0.10,1.00
1.487304868451e+12,-0.13,0.13,0.97
1.487304868946e+12,-0.10,0.09,1.02
1.487304869442e+12,-0.10,0.11,0.99
1.487304869941e+12,-0.08,0.07,1.00
1.487304870436e+12,-0.07,0.14,1.02
1.487304870947e+12,-0.15,0.10,1.03
1.487304871442e+12,-0.16,0.14,1.07
1.487304871938e+12,-0.14,0.05,1.03
1.487304872435e+12,-0.02,-0.02,1.00
1.48730487293e+12,-0.07,0.03,0.93
1.487304873416e+12,-0.03,0.03,0.98
1.487304873923e+12,-0.05,-0.07,1.00
1.487304874418e+12,-0.11,-0.08,1.06
1.487304874913e+12,-0.07,-0.04,1.03
1.487304875426e+12,-0.06,-0.08,1.04
1.487304875876e+12,-0.03,0.00,1.00
1.48730487637e+12,-0.06,0.01,1.02
1.487304876881e+12,-0.07,-0.13,1.03
1.487304877378e+12,-0.17,-0.11,1.03
1.487304877874e+12,-0.10,-0.12,1.00
1.487304878369e+12,-0.08,-0.11,1.02
1.487304878881e+12,-0.10,-0.14,1.02
1.487304879361e+12,-0.03,-0.11,0.94
1.487304879875e+12,-0.01,-0.11,1.00
1.487304880354e+12,-0.01,-0.08,0.94
1.487304880852e+12,-0.07,-0.13,0.94
1.487304881346e+12,-0.11,-0.12,0.98
1.487304881842e+12,-0.10,-0.09,1.05
1.487304882337e+12,-0.06,-0.12,1.02
1.487304882848e+12,-0.10,-0.17,1.02
1.487304883345e+12,-0.14,-0.10,1.04
1.487304883842e+12,-0.08,-0.13,1.00
1.487304884336e+12,-0.13,-0.02,0.99
1.487304884833e+12,-0.07,-0.04,1.00
1.487304885329e+12,-0.09,-0.00,0.96
1.487304885825e+12,-0.08,-0.04,1.04
1.487304886304e+12,-0.06,0.03,0.94
1.487304886816e+12,-0.08,-0.04,1.06
1.487304887296e+12,-0.06,0.00,0.97
1.48730488781e+12,-0.11,-0.04,1.05
1.487304888288e+12,-0.07,-0.03,0.99
1.4873048888e+12,-0.12,-0.02,1.04
1.487304889297e+12,-0.07,-0.06,1.00
1.487304889793e+12,-0.11,-0.03,1.06
1.487304890288e+12,-0.08,-0.04,0.99
1.487304890784e+12,-0.13,-0.01,1.00
1.487304891281e+12,-0.07,-0.05,0.99
1.487304891761e+12,-0.09,-0.00,0.96
1.487304892276e+12,-0.08,-0.04,1.05
1.487304892753e+12,-0.06,0.01,0.95
1.487304893248e+12,-0.10,-0.01,1.07
1.487304893745e+12,-0.05,-0.02,0.97
1.487304894242e+12,-0.12,-0.04,1.07
1.487304894751e+12,-0.07,-0.05,1.00
1.487304895248e+12,-0.10,-0.03,1.05
1.487304895753e+12,-0.06,0.01,0.95
1.487304896251e+12,-0.10,-0.03,1.05
1.487304896747e+12,-0.06,-0.04,0.99
1.487304897232e+12,-0.13,-0.02,1.02
1.487304897727e+12,-0.08,-0.06,0.98
1.487304898217e+12,-0.09,-0.01,0.97
1.487304898719e+12,-0.05,-0.04,1.01
1.487304899168e+12,-0.07,0.00,1.00
1.487304899664e+12,-0.07,-0.05,1.00
1.487304900175e+12,-0.11,-0.00,1.01
1.487304900671e+12,-0.08,-0.06,1.00
1.487304901167e+12,-0.11,-0.02,1.05
1.487304901665e+12,-0.08,-0.03,0.99
1.48730490216e+12,-0.12,-0.03,1.07
1.487304902667e+12,-0.06,-0.00,0.98
1.487304903152e+12,-0.12,-0.02,1.06
1.487304903646e+12,-0.07,-0.04,0.98
1.487304904144e+12,-0.13,-0.01,1.03
1.48730490464e+12,-0.07,-0.05,0.99
1.487304905135e+12,-0.13,-0.01,1.03
1.487304905631e+12,-0.09,-0.06,0.99
1.487304906127e+12,-0.11,0.02,1.01
1.487304906623e+12,-0.09,-0.06,0.99
1.48730490712e+12,-0.11,-0.01,1.01
1.487304907615e+12,-0.10,-0.05,0.98
1.487304908111e+12,-0.10,-0.02,1.04
1.48730490861e+12,-0.11,-0.06,0.99
1.487304909086e+12,-0.11,-0.02,0.98
1.487304909582e+12,-0.08,-0.04,0.98
1.487304910079e+12,-0.06,-0.00,0.96
1.487304910574e+12,-0.13,-0.03,1.06
1.48730491107e+12,-0.08,-0.06,1.03
1.487304911567e+12,-0.09,-0.02,1.06
1.487304912062e+12,-0.08,-0.01,0.96
1.487304912558e+12,-0.10,-0.01,1.07
1.487304913055e+12,-0.07,-0.03,0.98
1.487304913551e+12,-0.11,-0.03,1.09
1.487304914062e+12,-0.08,-0.05,1.02
1.487304914561e+12,-0.07,-0.04,1.07
1.487304915054e+12,-0.08,-0.01,0.97
1.48730491555e+12,-0.11,-0.04,1.06
1.487304916045e+12,-0.09,-0.05,0.99
1.487304916545e+12,-0.12,-0.01,1.01
1.487304917042e+12,-0.09,-0.07,0.99
1.487304917534e+12,-0.10,-0.01,0.99
1.487304918032e+12,-0.04,-0.03,1.00
1.487304918511e+12,-0.08,0.01,0.93
1.487304919026e+12,-0.09,-0.03,1.07
1.487304919502e+12,-0.08,0.01,0.98
1.487304920014e+12,-0.11,-0.01,1.06
1.487304920509e+12,-0.11,-0.06,1.00
1.487304921007e+12,-0.10,-0.03,1.07
1.487304921501e+12,-0.09,-0.04,0.98
1.487304921997e+12,-0.11,-0.02,1.05
1.487304922494e+12,-0.09,-0.05,0.98
1.48730492299e+12,-0.12,-0.02,1.00
1.487304923486e+12,-0.08,-0.06,0.99
1.487304923965e+12,-0.08,0.02,0.95
1.487304924479e+12,-0.06,-0.03,1.05
1.487304924958e+12,-0.07,0.01,0.95
1.487304925469e+12,-0.12,-0.03,1.06
1.487304925983e+12,-0.08,-0.05,0.99
1.487304926462e+12,-0.11,-0.01,1.01
1.487304926942e+12,-0.10,-0.06,0.99
1.487304927437e+12,-0.09,0.00,0.96
1.487304927933e+12,-0.07,-0.03,1.05
1.487304928381e+12,-0.07,0.00,0.98
1.487304928877e+12,-0.07,-0.04,1.04
1.487304929374e+12,-0.07,0.01,0.96
1.487304929871e+12,-0.10,-0.04,1.05
1.487304930365e+12,-0.09,-0.04,0.99
1.487304930861e+12,-0.11,-0.01,1.01
1.487304931376e+12,-0.09,-0.06,1.00
1.487304931887e+12,-0.11,-0.04,1.06
1.487304932366e+12,-0.08,-0.04,0.99
1.487304932859e+12,-0.11,-0.00,1.02
1.487304933357e+12,-0.09,-0.06,1.00
1.487304933852e+12,-0.11,-0.02,1.05
1.48730493435e+12,-0.09,-0.04,0.99
1.487304934844e+12,-0.12,-0.01,1.01
1.487304935342e+12,-0.09,-0.07,0.99
1.487304935835e+12,-0.10,-0.00,0.97
1.487304936334e+12,-0.06,-0.03,1.02
1.487304936827e+12,-0.07,0.01,0.95
1.487304937325e+12,-0.06,-0.03,1.06
1.487304937804e+12,-0.08,-0.00,0.96
1.487304938316e+12,-0.12,-0.02,1.04
1.487304938796e+12,-0.09,-0.06,0.99
1.487304939308e+12,-0.11,-0.01,1.01
1.487304939804e+12,-0.08,-0.05,1.00
1.487304940299e+12,-0.10,-0.05,1.05
1.487304940796e+12,-0.06,0.01,0.96
1.487304941292e+12,-0.11,-0.03,1.05
1.487304941787e+12,-0.08,-0.05,0.99
1.487304942285e+12,-0.12,-0.01,1.02
1.487304942779e+12,-0.09,-0.06,0.99
1.487304943275e+12,-0.09,0.00,0.97
1.487304943772e+12,-0.07,-0.01,1.02
1.48730494425e+12,-0.05,0.07,0.94
1.487304944762e+12,-0.08,0.04,1.04
1.487304945242e+12,-0.05,0.02,0.99
1.487304945739e+12,-0.06,0.11,0.93
1.487304946235e+12,-0.04,0.08,0.98
1.487304946714e+12,-0.06,0.08,0.99
1.487304947211e+12,-0.07,0.11,0.96
1.487304947707e+12,-0.10,0.08,0.99
1.487304948202e+12,-0.08,0.08,1.07
1.487304948684e+12,-0.09,0.08,0.99
1.487304949181e+12,-0.05,0.07,0.96
1.487304949674e+12,-0.05,0.09,1.01
1.487304950171e+12,-0.07,0.02,1.02
1.487304950684e+12,-0.08,0.07,1.00
1.487304951163e+12,-0.01,-0.00,0.96
1.48730495166e+12,-0.10,-0.01,0.99
1.487304952139e+12,-0.05,0.11,0.94
1.487304952635e+12,-0.03,0.03,0.96
1.487304953131e+12,-0.15,0.04,1.03
1.487304953628e+12,0.00,0.03,1.06
1.487304954125e+12,-0.00,-0.03,0.86
1.487304954619e+12,-0.05,0.16,1.02
1.487304955116e+12,-0.07,0.04,0.95
1.487304955595e+12,-0.08,0.06,0.99
1.487304956107e+12,-0.03,0.10,1.01
1.487304956602e+12,-0.10,-0.01,1.07
1.487304957099e+12,-0.03,-0.02,1.08
1.487304957595e+12,-0.14,-0.06,0.91
1.487304958093e+12,-0.06,-0.02,1.02
1.487304958586e+12,-0.10,-0.02,0.99
1.487304959083e+12,-0.15,-0.02,0.92
1.487304959579e+12,-0.10,-0.06,1.03
1.487304960076e+12,-0.09,-0.07,0.98
1.487304960554e+12,-0.14,-0.06,0.94
1.487304961067e+12,-0.13,-0.14,1.05
1.487304961564e+12,-0.13,-0.18,1.02
1.48730496206e+12,-0.08,-0.09,0.92
1.487304962538e+12,-0.09,-0.11,0.97
1.487304963052e+12,-0.09,-0.16,1.05
1.48730496353e+12,-0.07,-0.12,0.94
1.487304964029e+12,-0.09,-0.06,0.95
1.487304964524e+12,-0.09,-0.07,0.92
1.48730496502e+12,-0.08,-0.02,0.91
1.487304965513e+12,-0.13,-0.02,1.03
1.487304966011e+12,-0.10,-0.05,0.96
1.487304966493e+12,-0.13,-0.00,0.98
1.487304966985e+12,-0.09,0.02,0.99
1.487304967466e+12,-0.12,0.02,0.94
1.487304967962e+12,-0.11,0.00,1.07
1.487304968458e+12,-0.09,-0.01,0.98
1.487304968953e+12,-0.12,0.01,0.96
1.48730496945e+12,-0.12,-0.05,1.01
1.487304969946e+12,-0.11,0.06,0.98
1.487304970442e+12,-0.05,0.08,1.00
1.487304970938e+12,-0.08,0.10,1.00
1.487304971434e+12,-0.06,0.10,0.97
1.48730497193e+12,-0.10,0.08,1.06
1.487304972426e+12,-0.09,0.05,0.95
1.487304972904e+12,-0.09,0.07,0.96
1.487304973402e+12,-0.02,0.06,0.97
1.487304973897e+12,-0.13,0.01,1.08
1.487304974393e+12,-0.07,-0.01,0.95
1.48730497489e+12,-0.08,-0.06,1.06
1.487304975386e+12,-0.16,-0.03,0.95
1.487304975882e+12,-0.08,-0.04,1.02
1.487304976376e+12,-0.11,-0.00,0.98
1.487304976858e+12,-0.07,0.00,0.97
1.487304977354e+12,-0.08,-0.01,0.98
1.487304977849e+12,-0.14,0.01,1.00
1.487304978297e+12,-0.12,0.00,1.00
1.487304978809e+12,-0.16,-0.07,1.04
1.487304979304e+12,-0.07,-0.01,1.00
1.4873049798e+12,-0.10,-0.07,0.98
1.487304980297e+12,-0.10,-0.04,1.04
1.487304980793e+12,-0.07,-0.05,1.06
1.487304981307e+12,-0.05,-0.09,1.03
1.487304981801e+12,-0.07,-0.06,1.04
1.487304982296e+12,-0.06,-0.05,0.96
1.487304982793e+12,-0.08,-0.09,1.04
1.487304983291e+12,-0.09,-0.13,0.97
1.487304983784e+12,-0.07,-0.08,1.00
1.48730498428e+12,-0.06,-0.12,1.01
1.487304984776e+12,-0.10,-0.12,1.03
1.487304985272e+12,-0.11,-0.05,0.99
1.487304985768e+12,-0.09,-0.07,1.07
1.487304986286e+12,-0.07,-0.10,1.03
1.487304986777e+12,-0.12,-0.08,1.01
1.487304987273e+12,-0.10,-0.01,0.97
1.487304987768e+12,-0.08,-0.08,0.97
1.487304988249e+12,-0.06,0.01,0.94
1.487304988744e+12,-0.11,-0.07,1.07
1.487304989257e+12,-0.08,-0.09,1.04
1.487304989752e+12,-0.13,-0.05,1.04
1.487304990248e+12,-0.08,-0.05,1.01
1.48730499076e+12,-0.10,-0.01,1.07
1.487304991241e+12,-0.11,-0.03,0.98
1.487304991752e+12,-0.11,0.01,1.00
1.487304992232e+12,-0.07,-0.02,0.97
1.487304992727e+12,-0.07,0.03,0.94
1.487304993226e+12,-0.09,-0.02,1.08
1.48730499372e+12,-0.09,-0.03,1.00
1.487304994231e+12,-0.09,-0.01,1.05
1.487304994711e+12,-0.08,0.01,0.97
1.487304995224e+12,-0.10,-0.01,1.06
1.487304995702e+12,-0.10,-0.03,0.99
1.487304996215e+12,-0.10,0.01,1.02
1.487304996695e+12,-0.09,-0.03,0.99
1.487304997192e+12,-0.06,0.04,0.92
1.487304997686e+12,-0.09,-0.01,1.05
1.487304998183e+12,-0.11,0.01,0.96
1.487304998678e+12,-0.09,0.01,1.05
1.487304999175e+12,-0.10,-0.05,1.01
1.487304999686e+12,-0.08,-0.02,1.07
1.487305000182e+12,-0.10,-0.02,1.01
1.487305000679e+12,-0.08,-0.02,1.05
1.487305001174e+12,-0.08,-0.00,0.98
1.48730500167e+12,-0.11,0.00,1.02
1.487305002166e+12,-0.08,-0.05,0.98
1.487305002647e+12,-0.07,0.04,0.91
1.487305003142e+12,-0.08,-0.02,1.05
1.487305003638e+12,-0.08,0.01,0.97
1.487305004134e+12,-0.10,-0.00,1.08
1.48730500463e+12,-0.09,0.04,1.01
1.487305005143e+12,-0.11,0.07,1.05
1.487305005638e+12,-0.06,0.02,1.00
1.487305006117e+12,-0.06,0.07,0.93
1.48730500663e+12,-0.09,0.01,1.05
1.487305007111e+12,-0.10,0.04,0.95
1.487305007607e+12,-0.03,0.10,1.00
1.487305008102e+12,-0.11,0.10,0.96
1.487305008598e+12,-0.11,0.07,0.99
1.487305009093e+12,-0.11,0.03,1.09
1.487305009592e+12,-0.05,0.12,0.94
1.487305010085e+12,-0.04,0.07,1.00
1.48730501058e+12,-0.01,0.10,0.93
1.48730501106e+12,-0.07,0.10,0.95
1.487305011556e+12,-0.07,0.03,1.03
1.487305012069e+12,-0.14,0.03,1.00
1.48730501255e+12,-0.06,0.02,0.97
1.487305013044e+12,-0.10,0.07,0.96
1.487305013541e+12,-0.09,0.04,1.01
1.487305014039e+12,-0.06,0.05,1.03
1.487305014531e+12,-0.12,0.06,1.02
1.487305015027e+12,-0.05,0.11,0.97
1.487305015523e+12,-0.11,0.04,0.99
1.48730501602e+12,-0.12,-0.04,1.05
1.487305016516e+12,-0.11,-0.01,1.02
1.487305017027e+12,-0.11,-0.01,1.06
1.487305017525e+12,-0.11,-0.00,1.02
1.487305018021e+12,-0.10,-0.02,1.02
1.487305018517e+12,-0.08,0.05,0.95
